IDS,COUNTY_NAME,LONGITUDE,LATITUDE,SURFELV,WELL_TYPE,LOG_TYPE,TOP_JTOWN,THICK_JTOWN,TOP_COLCH,THICK_COLCH,TOP_SEELY,THICK_SEELY,TOP_DEKOVEN,THICK_DEKOVEN,TOP_LWRDEK,THICK_LWRDEK,TOP_DAVIS,THICK_DAVIS
16921767000C,SCHUYLER,-90.817295,40.107102,650,Coal Test,Drillers Log,,,572.5,2,,,,,,,,
16921768000C,SCHUYLER,-90.819637,40.108892,633,Coal Test,Drillers Log,,,580,2,,,,,,,,
16921769000C,SCHUYLER,-90.824441,40.105192,617,Coal Test,Drillers Log,,,580,2.08,,,,,,,,
16921770000C,SCHUYLER,-90.822417,40.110321,613,Coal Test,Drillers Log,,,589,2,,,,,,,,
16921771000C,SCHUYLER,-90.826308,40.109857,651,Coal Test,Drillers Log,,,598,1.92,,,,,,,,
16921772000C,SCHUYLER,-90.824321,40.112532,600,Coal Test,Drillers Log,,,586.5,2.17,,,,,,,,
16921773000C,SCHUYLER,-90.82793,40.111216,625,Coal Test,Drillers Log,,,585,1.75,,,,,,,,
16921774000C,SCHUYLER,-90.819763,40.112147,620,Coal Test,Drillers Log,,,584,1.67,,,,,,,,
16921775000C,SCHUYLER,-90.810087,40.112754,631,Coal Test,Drillers Log,,,575.2,2.33,,,,,,,,
16921776000C,SCHUYLER,-90.805341,40.112906,635,Coal Test,Drillers Log,,,572,1.83,,,,,,,,
16921780000C,SCHUYLER,-90.796159,40.109557,643,Coal Test,Drillers Log,,,565,2.08,,,,,,,,
16921783000C,SCHUYLER,-90.632152,40.190049,650,Coal Test,Drillers Log,,,574.7,2.33,,,,,,,,
16921785000C,SCHUYLER,-90.697357,40.218507,639,Coal Test,Drillers Log,,,549.7,0.17,,,,,,,,
16921787000C,SCHUYLER,-90.697507,40.204011,685,Coal Test,Drillers Log,,,595.7,0.17,,,,,,,,
16921790000C,SCHUYLER,-90.899141,40.207728,664,Coal Test,Drillers Log,,,613,0.75,,,,,,,,
16921793000C,SCHUYLER,-90.651838,40.143825,590,Coal Test,Drillers Log,,,540,1.75,,,,,,,,
16921794000C,SCHUYLER,-90.636222,40.161358,618,Coal Test,Drillers Log,,,588.9,0.83,,,,,,,,
16921795000C,SCHUYLER,-90.880225,40.193215,655,Coal Test,Drillers Log,,,584,0.42,,,,,,,,
16921800000C,SCHUYLER,-90.725524,40.135678,587,Coal Test,Drillers Log,,,561.8,2.2,,,,,,,,
16921801000C,SCHUYLER,-90.725618,40.133894,587,Coal Test,Drillers Log,,,566.3,1.9,,,,,,,,
16921802000C,SCHUYLER,-90.723295,40.137349,599,Coal Test,Drillers Log,,,569.1,1.6,,,,,,,,
16921803000C,SCHUYLER,-90.723255,40.13385,598,Coal Test,Drillers Log,,,570.8,2.2,,,,,,,,
16921804000C,SCHUYLER,-90.720555,40.135674,580,Coal Test,Drillers Log,,,566.7,1,,,,,,,,
16921807000C,SCHUYLER,-90.755597,40.11181,595,Coal Test,Drillers Log,,,560.1,1.3,,,,,,,,
16921808000C,SCHUYLER,-90.842626,40.156088,652,Coal Test,Drillers Log,,,596,2.3,,,,,,,,
16921809000C,SCHUYLER,-90.842626,40.156088,643,Coal Test,Drillers Log,,,582.5,2.3,,,,,,,,
16921810000C,SCHUYLER,-90.842626,40.156088,652,Coal Test,Drillers Log,,,597.6,2.25,,,,,,,,
16921811000C,SCHUYLER,-90.845428,40.135972,650,Coal Test,Drillers Log,,,596.9,2.3,,,,,,,,
16990040000C,SCHUYLER,-90.814544,40.144988,596,Coal Test,Drillers Log,,,566,2.4,,,,,,,,
16990041000C,SCHUYLER,-90.815006,40.1462,610,Coal Test,Drillers Log,,,579,1.6,,,,,,,,
16990043000C,SCHUYLER,-90.81573,40.144384,599,Coal Test,Drillers Log,,,565.5,2.4,,,,,,,,
16990044000C,SCHUYLER,-90.816851,40.143173,601,Coal Test,Drillers Log,,,578.5,2.6,,,,,,,,
16990045000C,SCHUYLER,-90.816795,40.146293,612,Coal Test,Drillers Log,,,582,2.2,,,,,,,,
16990047000C,SCHUYLER,-90.814757,40.145758,606,Coal Test,Drillers Log,,,577.5,2.3,,,,,,,,
16990048000C,SCHUYLER,-90.816086,40.145887,616,Coal Test,Drillers Log,,,580,2.3,,,,,,,,
16990057000C,SCHUYLER,-90.900374,40.215163,667,Coal Test,Drillers Log,,,622.5,0.5,,,,,,,,
16990077000C,SCHUYLER,-90.912389,40.162885,678.2,Coal Test,Drillers Log,,,604.6,1.6,,,,,,,,
16990078000C,SCHUYLER,-90.912389,40.162885,678.2,Coal Test,Drillers Log,,,604.3,1.8,,,,,,,,
16990079000C,SCHUYLER,-90.909176,40.162849,645.2,Coal Test,Drillers Log,,,604.4,2.2,,,,,,,,
16990080000C,SCHUYLER,-90.906859,40.162857,683.3,Coal Test,Drillers Log,,,602,2.2,,,,,,,,
16990081000C,SCHUYLER,-90.912374,40.164646,680.3,Coal Test,Drillers Log,,,602.9,2.2,,,,,,,,
16990083000C,SCHUYLER,-90.906958,40.164692,678.2,Coal Test,Drillers Log,,,601.2,2.5,,,,,,,,
16990084000C,SCHUYLER,-90.906673,40.166461,660.1,Coal Test,Drillers Log,,,603.5,2.3,,,,,,,,
16990085000C,SCHUYLER,-90.904303,40.168101,679.8,Coal Test,Drillers Log,,,603.9,2.2,,,,,,,,
16990086000C,SCHUYLER,-90.889859,40.166461,679.4,Coal Test,Drillers Log,,,607.6,2.1,,,,,,,,
16990088000C,SCHUYLER,-90.902749,40.169911,680.7,Coal Test,Drillers Log,,,609.6,2.3,,,,,,,,
16990089000C,SCHUYLER,-90.889698,40.173744,679,Coal Test,Drillers Log,,,605.7,2.6,,,,,,,,
16990090000C,SCHUYLER,-90.889727,40.171941,681.7,Coal Test,Drillers Log,,,609.2,2.3,,,,,,,,
16990092000C,SCHUYLER,-90.901922,40.171521,643.4,Coal Test,Drillers Log,,,608.7,2,,,,,,,,
16990093000C,SCHUYLER,-90.851778,40.170628,591.1,Coal Test,Drillers Log,,,590.1,0.3,,,,,,,,
16990095000C,SCHUYLER,-90.8728,40.175784,591.3,Coal Test,Drillers Log,,,572.8,1.8,,,,,,,,
16990096000C,SCHUYLER,-90.909121,40.177566,674.8,Coal Test,Drillers Log,,,630.4,1.7,,,,,,,,
16990097000C,SCHUYLER,-90.872904,40.177629,631.2,Coal Test,Drillers Log,,,569.2,2.3,,,,,,,,
16990098000C,SCHUYLER,-90.872886,40.17854,632.3,Coal Test,Drillers Log,,,578.8,2.3,,,,,,,,
16990104000C,SCHUYLER,-90.858708,40.193044,651.6,Coal Test,Drillers Log,,,617.2,1.3,,,,,,,,
16990105000C,SCHUYLER,-90.85222,40.148736,625,Coal Test,Drillers Log,,,589,2.5,,,,,,,,
16990107000C,SCHUYLER,-90.842622,40.15609,640,Coal Test,Drillers Log,,,605,2.6,,,,,,,,
16990108000C,SCHUYLER,-90.828465,40.156289,621,Coal Test,Drillers Log,,,583,2.3,,,,,,,,
16990109000C,SCHUYLER,-90.833121,40.159783,650,Coal Test,Drillers Log,,,599,2.7,,,,,,,,
16990110000C,SCHUYLER,-90.842471,40.163373,665,Coal Test,Drillers Log,,,605,2.2,,,,,,,,
16990111000C,SCHUYLER,-90.833044,40.163418,617,Coal Test,Drillers Log,,,604,2.6,,,,,,,,
16990113000C,SCHUYLER,-90.840189,40.163462,655.1,Coal Test,Drillers Log,,,605.7,2.4,,,,,,,,
16990114000C,SCHUYLER,-90.837872,40.163472,664.4,Coal Test,Drillers Log,,,606.6,1.9,,,,,,,,
16990115000C,SCHUYLER,-90.835592,40.163492,638.9,Coal Test,Drillers Log,,,601.2,2.2,,,,,,,,
16990116000C,SCHUYLER,-90.830835,40.163598,635.7,Coal Test,Drillers Log,,,599.7,2.1,,,,,,,,
16990119000C,SCHUYLER,-90.826079,40.163759,636.4,Coal Test,Drillers Log,,,602.2,2.3,,,,,,,,
16990121000C,SCHUYLER,-90.842409,40.165198,659.8,Coal Test,Drillers Log,,,602.9,2.2,,,,,,,,
16990122000C,SCHUYLER,-90.840153,40.165187,654.1,Coal Test,Drillers Log,,,604.3,2.3,,,,,,,,
16990124000C,SCHUYLER,-90.842513,40.165197,663.4,Coal Test,Drillers Log,,,602.3,2.4,,,,,,,,
16990126000C,SCHUYLER,-90.835553,40.165228,640,Coal Test,Drillers Log,,,600.3,2.3,,,,,,,,
16990129000C,SCHUYLER,-90.83086,40.165323,660.4,Coal Test,Drillers Log,,,595.5,2.5,,,,,,,,
16990130000C,SCHUYLER,-90.828456,40.165435,646.4,Coal Test,Drillers Log,,,599.8,2.3,,,,,,,,
16990131000C,SCHUYLER,-90.826101,40.165511,645.6,Coal Test,Drillers Log,,,603.6,2,,,,,,,,
16990133000C,SCHUYLER,-90.841325,40.167931,663.8,Coal Test,Drillers Log,,,605.9,2.3,,,,,,,,
16990134000C,SCHUYLER,-90.842362,40.167039,663.1,Coal Test,Drillers Log,,,600.1,0.5,,,,,,,,
16990136000C,SCHUYLER,-90.841285,40.167932,655.9,Coal Test,Drillers Log,,,604.2,2.3,,,,,,,,
16990140000C,SCHUYLER,-90.834275,40.168008,647.4,Coal Test,Drillers Log,,,600.2,2.2,,,,,,,,
16990142000C,SCHUYLER,-90.830791,40.167159,654,Coal Test,Drillers Log,,,598.3,2.2,,,,,,,,
16990143000C,SCHUYLER,-90.828404,40.167243,662.7,Coal Test,Drillers Log,,,599.5,2.3,,,,,,,,
16990144000C,SCHUYLER,-90.826074,40.167314,640.9,Coal Test,Drillers Log,,,600.8,2.2,,,,,,,,
16990146000C,SCHUYLER,-90.842408,40.168882,661.1,Coal Test,Drillers Log,,,606.3,2.3,,,,,,,,
16990147000C,SCHUYLER,-90.840041,40.168876,654.2,Coal Test,Drillers Log,,,598.5,2.3,,,,,,,,
16990148000C,SCHUYLER,-90.837738,40.168883,651.2,Coal Test,Drillers Log,,,599.2,2.2,,,,,,,,
16990149000C,SCHUYLER,-90.835357,40.168909,666,Coal Test,Drillers Log,,,597,2,,,,,,,,
16990150000C,SCHUYLER,-90.83316,40.168926,650.8,Coal Test,Drillers Log,,,598.1,1.5,,,,,,,,
16990151000C,SCHUYLER,-90.844738,40.170677,654.8,Coal Test,Drillers Log,,,608.7,2.4,,,,,,,,
16990152000C,SCHUYLER,-90.837718,40.167072,653.5,Coal Test,Drillers Log,,,600.8,2.5,,,,,,,,
16990153000C,SCHUYLER,-90.842329,40.172049,647.6,Coal Test,Drillers Log,,,595,2.1,,,,,,,,
16990154000C,SCHUYLER,-90.839458,40.170729,643.4,Coal Test,Drillers Log,,,598.9,2.4,,,,,,,,
16990155000C,SCHUYLER,-90.837676,40.170708,660.8,Coal Test,Drillers Log,,,602,2.3,,,,,,,,
16990156000C,SCHUYLER,-90.835361,40.170775,658.5,Coal Test,Drillers Log,,,601.7,2.3,,,,,,,,
16990157000C,SCHUYLER,-90.833095,40.170792,656.9,Coal Test,Drillers Log,,,600.5,2.2,,,,,,,,
16990158000C,SCHUYLER,-90.837011,40.172567,654.8,Coal Test,Drillers Log,,,603.5,2.7,,,,,,,,
16990159000C,SCHUYLER,-90.835277,40.172592,649.1,Coal Test,Drillers Log,,,601.3,2.4,,,,,,,,
16990160000C,SCHUYLER,-90.833036,40.172626,643.9,Coal Test,Drillers Log,,,601.3,2.1,,,,,,,,
16990169000C,SCHUYLER,-90.833572,40.134254,625,Coal Test,Drillers Log,,,596,2.5,,,,,,,,
16990172000C,SCHUYLER,-90.840403,40.14881,640,Coal Test,Drillers Log,,,588,2.5,,,,,,,,
16990173000C,SCHUYLER,-90.833323,40.14886,610,Coal Test,Drillers Log,,,592,1.6,,,,,,,,
17100016000C,SCOTT,-90.373673,39.564395,640,Coal Test,Drillers Log,,,549.2,2.34,,,,,,,,
17100022000C,SCOTT,-90.404251,39.573845,620,Coal Test,Drillers Log,,,574,2.17,,,,,,,,
17100025000C,SCOTT,-90.404232,39.57565,620,Coal Test,Drillers Log,,,576,2.42,,,,,,,,
17100026000C,SCOTT,-90.403055,39.575643,600,Coal Test,Drillers Log,,,566.5,2.58,,,,,,,,
17100032000C,SCOTT,-90.39251,39.56829,580,Coal Test,Drillers Log,,,522,2.42,,,,,,,,
17120160000C,SCOTT,-90.318467,39.576188,675,Coal Test,Drillers Log,,,516,2.2,,,,,,,,
17120161000C,SCOTT,-90.303612,39.563573,680,Coal Test,Drillers Log,,,491.4,2.4,,,,,,,,
17190000000C,SCOTT,-90.383148,39.557252,660,Coal Test,Drillers Log,,,549,2.5,,,,,,,,
17190001000C,SCOTT,-90.39256,39.561004,600,Coal Test,Drillers Log,,,512,2.42,,,,,,,,
17190002000C,SCOTT,-90.38313,39.560893,660,Coal Test,Drillers Log,,,557,2.33,,,,,,,,
17190003000C,SCOTT,-90.373713,39.560782,600,Coal Test,Drillers Log,,,491.2,2,,,,,,,,
17190004000C,SCOTT,-90.397279,39.564709,620,Coal Test,Drillers Log,,,538.7,2.17,,,,,,,,
17190005000C,SCOTT,-90.393149,39.564671,600,Coal Test,Drillers Log,,,507.3,2.33,,,,,,,,
17190006000C,SCOTT,-90.377803,39.564453,620,Coal Test,Drillers Log,,,526,2.17,,,,,,,,
17190008000C,SCOTT,-90.409001,39.572072,560,Coal Test,Drillers Log,,,529.2,2.5,,,,,,,,
17190009000C,SCOTT,-90.406647,39.572049,620,Coal Test,Drillers Log,,,571.8,2.37,,,,,,,,
17190010000C,SCOTT,-90.403094,39.572015,560,Coal Test,Drillers Log,,,510,2.5,,,,,,,,
17190011000C,SCOTT,-90.397179,39.571956,620,Coal Test,Drillers Log,,,550,2.5,,,,,,,,
17190012000C,SCOTT,-90.393038,39.571916,560,Coal Test,Drillers Log,,,551.5,2.04,,,,,,,,
17190013000C,SCOTT,-90.408989,39.573891,600,Coal Test,Drillers Log,,,556.5,1.67,,,,,,,,
17190015000C,SCOTT,-90.40428,39.573845,620,Coal Test,Drillers Log,,,580.1,2.33,,,,,,,,
17190016000C,SCOTT,-90.46578,39.73537,600,Coal Test,Drillers Log,,,496,2.08,,,,,,,,
17190018000C,SCOTT,-90.406618,39.575673,620,Coal Test,Drillers Log,,,591,1.67,,,,,,,,
17190023000C,SCOTT,-90.451592,39.749941,620,Coal Test,Drillers Log,,,512.5,1.92,,,,,,,,
17190026000C,SCOTT,-90.418931,39.735538,517,Coal Test,Drillers Log,,,476.6,2.33,,,,,,,,
17190027000C,SCOTT,-90.418914,39.73916,588.6,Coal Test,Drillers Log,,,477,2.09,,,,,,,,
17190028000C,SCOTT,-90.418837,39.746381,605.6,Coal Test,Drillers Log,,,487.1,0.83,,,,,,,,
17190029000C,SCOTT,-90.415344,39.7464,569.6,Coal Test,Drillers Log,,,485.6,2.33,,,,,,,,
17300003000C,SHELBY,-88.79438,39.402389,590,Coal Test,Drillers Log,,,-393.2,2.83,,,,,,,,
17300098000C,SHELBY,-88.868004,39.388447,627,Oil and Gas Test,Electric Log,,,-378,,,,,,,,,
17300600000C,SHELBY,-88.824235,39.38476,601,Oil and Gas Test,Electric Log,,,-441,,,,,,,,,
17300622000C,SHELBY,-88.73258,39.427675,600,Oil and Gas Test,Electric Log,,,-409,,,,,,,,,
17300659000C,SHELBY,-88.767205,39.41894,550,Oil and Gas Test,Electric Log,,,-437,,,,,,,,,
17300666000C,SHELBY,-88.714201,39.407545,703,Oil and Gas Test,Electric Log,,,-414,,,,,,,,,
17300671000C,SHELBY,-88.729621,39.396705,662,Oil and Gas Test,Electric Log,,,-395,,,,,,,,,
17300674000C,SHELBY,-88.722897,39.396672,677,Oil and Gas Test,Electric Log,,,-398,,,,,,,,,
17300680000C,SHELBY,-88.755223,39.402558,676,Oil and Gas Test,Electric Log,,,-426,,,,,,,,,
17300699000C,SHELBY,-88.711195,39.3893,641,Oil and Gas Test,Electric Log,,,-427,,,,,,,,,
17300797000C,SHELBY,-88.572925,39.399308,679,Producer-Oil,Survey Core Study,,,-509,,,,,,,,,
17300848000C,SHELBY,-88.827506,39.468432,678,Oil and Gas Test,Electric Log,,,-412,0,,,,,,,,
17300883000C,SHELBY,-88.735026,39.436765,673,Oil and Gas Test,Electric Log,,,-432,,,,,,,,,
17300890000C,SHELBY,-88.648928,39.481779,664,Oil and Gas Test,Electric Log,,,-460,,,,,,,,,
17301047000C,SHELBY,-88.662054,39.412577,694,Oil and Gas Test,Electric Log,,,-443,,,,,,,,,
17301067000C,SHELBY,-88.697976,39.443691,685,Oil and Gas Test,Electric Log,,,-447,,,,,,,,,
17301078000C,SHELBY,-88.853445,39.482756,642,Oil and Gas Test,Electric Log,,,-381,,,,,,,,,
17301114000C,SHELBY,-88.832044,39.450248,641,Oil and Gas Test,Electric Log,,,-455,,,,,,,,,
17301184000C,SHELBY,-88.736446,39.394942,674,Oil and Gas Test,Electric Log,,,-399,,,,,,,,,
17301274000C,SHELBY,-88.805608,39.386324,604,Oil and Gas Test,Electric Log,,,-453,0,,,,,,,,
17301291000C,SHELBY,-88.632266,39.441872,684,Oil and Gas Test,Electric Log,,,-456,,,,,,,,,
17301295000C,SHELBY,-88.682362,39.271869,631,Producer-Oil,Other Core Study,,,-453,,,,,,,,,
17301296000C,SHELBY,-88.86333,39.384822,595,Oil and Gas Test,Electric Log,,,-395,,,,,,,,,
17301297000C,SHELBY,-88.730627,39.460269,667,Oil and Gas Test,Electric Log,,,-440,,,,,,,,,
17301379000C,SHELBY,-88.751756,39.471338,684,Oil and Gas Test,Electric Log,,,-445,,,,,,,,,
17321964000C,SHELBY,-88.643911,39.440142,683,Oil and Gas Test,Electric Log,,,-447,,,,,,,,,
17322034000C,SHELBY,-88.632536,39.343908,634,Producer-Oil,Gamma Ray Density,,,-433,,,,,,,,,
17500063000C,STARK,-89.855405,41.036713,700,Water Well,Drillers Log,,,510,4,,,,,,,,
17500113000C,STARK,-89.919757,41.012452,710,Coal Test,Drillers Log,,,512.9,2.42,,,,,,,,
17500114000C,STARK,-89.914987,41.016109,710,Coal Test,Drillers Log,,,515,2.75,,,,,,,,
17500115000C,STARK,-89.657581,40.97401,765,Water Well,Drillers Log,,,470,4,,,,,,,,
17500173000C,STARK,-89.765892,41.013244,,Water Well,Drillers Log,,,,5,,,,,,,,
17500197000C,STARK,-89.859859,41.139723,758,Structure Test,Electric Log,,,557,2,,,,,,,,
17520501000C,STARK,-89.831514,41.00661,682,Coal Test,Nuclear Log,,,485,3,,,,,,,,
17520502000C,STARK,-89.756799,40.988766,652,Coal Test,Nuclear Log,,,449,3,,,,,,,,
17520526000C,STARK,-89.658585,41.22071,748,Structure Test,Electric Log,,,547,2,,,,,,,,
17520530000C,STARK,-89.863193,41.222649,744,Structure Test,Electric Log,,,516,2,,,,,,,,
17581611000C,STARK,-89.945614,41.122654,788,Structure Test,Electric Log,,,603,1.5,,,,,,,,
17900304000C,TAZEWELL,-89.47614,40.496016,654,Structure Test,Electric Log,,,241,0,,,,,,,,
17900306000C,TAZEWELL,-89.492582,40.489159,653,Structure Test,Electric Log,,,253,0,,,,,,,,
17900312000C,TAZEWELL,-89.354008,40.549126,584,Structure Test,Electric Log,,,170,0,,,,,,,,
17900314000C,TAZEWELL,-89.592402,40.560343,625,Coal Test,Other Core Study,,,323.8,4.29,,,,,,,,
17900328000C,TAZEWELL,-89.339845,40.520709,686.5,Producer-Oil and Gas,Electric Log,,,198.5,0,,,,,,,,
17900332000C,TAZEWELL,-89.445895,40.438938,592,Producer-Oil and Gas,Electric Log,,,227,0,,,,,,,,
17900334000C,TAZEWELL,-89.295351,40.542986,788.8,Producer-Oil and Gas,Electric Log,,,179.8,0,,,,,,,,
17900335000C,TAZEWELL,-89.268837,40.427655,655.2,Producer-Oil and Gas,Electric Log,,,201.7,0,,,,,,,,
17900569000C,TAZEWELL,-89.277881,40.558049,755,Structure Test,Electric Log,,,227.5,0,,,,,,,,
17900571000C,TAZEWELL,-89.380735,40.556547,682,Structure Test,Electric Log,,,254,0,,,,,,,,
18300062000C,VERMILION,-87.631832,40.052235,616,Coal Test,Drillers Log,,,,,331,1.5,,,,,,
18300215000C,VERMILION,-87.655103,40.074567,645.2,Stratigraphic Test,Drillers Log,,,350.1,1.75,321.7,14.34,,,,,,
18300225000C,VERMILION,-87.76705,40.143678,584,Coal Test,Drillers Log,,,266.7,0.5,244.7,2.67,,,,,,
18300227000C,VERMILION,-87.709927,40.124672,654,Mine Shaft,Drillers Log,,,358.5,3,,,,,,,,
18300285000C,VERMILION,-87.771285,40.139948,660,Coal Test,Drillers Log,,,327,1,,,,,,,,
18300304000C,VERMILION,-87.580478,40.19173,660,Coal Test,Drillers Log,,,501.7,1.58,479.5,5.67,,,,,,
18300325000C,VERMILION,-87.652708,40.157885,573,Water Well,Drillers Log,,,417,1.33,395,4.08,,,,,,
18300338000C,VERMILION,-87.672589,40.20993,637,Coal Test,Drillers Log,,,419,1.08,354,6,,,,,,
18300341000C,VERMILION,-87.726558,40.200835,636,Coal Test,Drillers Log,,,330.8,2.92,,,,,,,,
18300342000C,VERMILION,-87.733759,40.190708,588,Coal Test,Drillers Log,,,344.7,1.58,320.7,4.59,,,,,,
18300355000C,VERMILION,-87.661563,40.165149,630,Coal Test,Drillers Log,,,,,468,1.75,,,,,,
18300385000C,VERMILION,-87.704244,40.15072,643,Coal Test,Drillers Log,,,357,1.67,,,,,,,,
18300780000C,VERMILION,-87.76705,40.143678,584,Coal Test,Drillers Log,,,265.7,0.5,243.7,3,,,,,,
18301444000C,VERMILION,-87.683767,39.928137,670,Coal Test,Survey Core Study,,,195.4,2,,,,,,,,
18301447000C,VERMILION,-87.820816,39.923621,670,Coal Test,Survey Core Study,,,198.4,1.5,,,,,,,,
18322098000C,VERMILION,-87.675438,40.114346,650,Coal Test,Electric Log,,,,,347,,,,,,,
18322099000C,VERMILION,-87.684873,40.114428,635,Coal Test,Survey Core Study,,,378.7,0.85,,,357.4,2.3,,,352.7,2.19
18322108000C,VERMILION,-87.644844,39.961039,670,Coal Test,Survey Core Study,,,240.8,0.85,229.6,2.69,,,,,,
18322122000C,VERMILION,-87.616568,39.992658,,Coal Test,Survey Core Study,,,,1.24,,,,,,,,
18500036000C,WABASH,-87.83559,38.488096,498,Dry Hole,Electric Log,,,-501,,,,,,,,-550,4
18500119000C,WABASH,-87.746869,38.423575,397,Producer-Oil,Drillers Log,,,-336,3,,,-375,1,,,-387,5
18500121000C,WABASH,-87.853277,38.372017,412,Dry Hole,Drillers Log,,,-561,,,,-573,1,,,-595,1
18500124000C,WABASH,-87.805784,38.377471,425,Producer-Oil,,,,-450,,,,,,,,,
18500199000C,WABASH,-87.76807,38.386567,397,Dry Hole,Nuclear Log,,,-385,0.5,,,,,,,-425,5
18500202000C,WABASH,-87.8495,38.34936,434,Producer-Oil,,,,-506,,,,,,,,,
18500258000C,WABASH,-87.835768,38.449248,464,Dry Hole,Drillers Log,,,-527,1,,,,,,,-571.5,0.5
18500279000C,WABASH,-87.769357,38.404449,427,Dry Hole,Electric Log,,,-343,,,,,,,,-396,4.5
18500287000C,WABASH,-87.966393,38.267906,372,Dry Hole,Drillers Log,,,,,-733,7,,,,,,
18500295000C,WABASH,-87.851004,38.364273,399,Producer-Oil,,,,-581,,,,,,,,,
18500314000C,WABASH,-87.84695,38.31449,384,Dry Hole,Drillers Log,,,,,,,,,,,-564,4
18500326000C,WABASH,-87.770424,38.470726,420,Producer-Oil,,,,-412,,,,,,,,,
18500328000C,WABASH,-87.772104,38.467068,420,Producer-Oil,,,,-436,,,,,,,,,
18500333000C,WABASH,-87.770348,38.467058,417,Producer-Oil,,,,-408,,,,,,,,,
18500371000C,WABASH,-87.763218,38.468806,413,Producer-Oil,,,,-395,,,,,,,,,
18500383000C,WABASH,-87.8839,38.503072,450,Dry Hole,Electric Log,,,-610,0.5,,,,,,,-733,3.8
18500393000C,WABASH,-87.95958,38.402338,397,Coal Test,Electric Log,,,-658,0.5,-736,6,,,,,,
18500467000C,WABASH,-87.75838,38.461526,417,Dry Hole,Electric Log,,,-355,,,,,,,,-419,5
18500668000C,WABASH,-87.765645,38.470663,403,Producer-Oil,,,,-403,,,,,,,,,
18500670000C,WABASH,-87.765609,38.46884,401,Producer-Oil,,,,-389,,,,,,,,,
18500671000C,WABASH,-87.766278,38.467033,414,Producer-Oil,,,,-386,,,,,,,,,
18500672000C,WABASH,-87.768034,38.467042,417,Producer-Oil,,,,-393,,,,,,,,,
18500673000C,WABASH,-87.763446,38.476045,419,Producer-Oil,,,,-409,,,,,,,,,
18500722000C,WABASH,-87.786965,38.441813,464,Dry Hole,Electric Log,,,-466,,,,,,,,-505,4.5
18500899000C,WABASH,-87.769877,38.416303,467,Dry Hole,Electric Log,,,-343,,,,,,,,-390,4
18500936000C,WABASH,-87.754139,38.413037,410,Dry Hole,Electric Log,,,-313,,,,,,,,-365,5
18500948000C,WABASH,-87.847514,38.463908,439,Dry Hole,Electric Log,,,,,,,,,,,-553,4.3
18500974000C,WABASH,-87.809162,38.432525,451,Dry Hole,Electric Log,,,-508,,,,-524,2.5,,,-544,3.8
18500988000C,WABASH,-87.82866,38.383366,473,Dry Hole,Electric Log,,,-536,,,,,,,,-570,3.5
18500993000C,WABASH,-87.957265,38.402332,397,Coal Test,Electric Log,,,-658,1,-736,5,,,,,,
18500994000C,WABASH,-87.954858,38.40789,399,Coal Test,Electric Log,,,-680,2,-757,6,,,,,,
18501099000C,WABASH,-87.906667,38.277157,,Dry Hole,Drillers Log,,,,,,7,,,,,,
18501100000C,WABASH,-87.917073,38.277201,378,Dry Hole,Drillers Log,,,-642,5,,,,,,,,
18501102000C,WABASH,-87.902068,38.277949,382.5,Dry Hole,Drillers Log,,,-647.5,5,,,,,,,,
18501103000C,WABASH,-87.911844,38.277179,,Dry Hole,Drillers Log,,,,2,,,,,,,,
18501104000C,WABASH,-87.915302,38.279808,377.3,Dry Hole,Drillers Log,,,-630.7,2,,,,,,,,
18501106000C,WABASH,-87.906193,38.280853,378.5,Dry Hole,Drillers Log,,,-636.5,,,,,,,,,
18501107000C,WABASH,-87.915074,38.276991,373.4,Dry Hole,Drillers Log,,,,,-634.6,2,,,,,,
18501121000C,WABASH,-87.912996,38.277192,393,Dry Hole,Drillers Log,,,-627,,,,,,,,,
18501227000C,WABASH,-87.967423,38.279853,375,Producer-Oil,,,,-660,,,,,,,,,
18501277000C,WABASH,-87.837427,38.351069,431,Producer-Oil,,,,-507,,,,,,,,,
18501351000C,WABASH,-87.893284,38.484689,458,Dry Hole,Electric Log,,,-577,,,,,,,,-646,4
18501360000C,WABASH,-87.862629,38.35328,426,Dry Hole,Drillers Log,,,,,,,,,,,-587,4
18501374000C,WABASH,-87.878704,38.342241,409,Dry Hole,Drillers Log,,,,,,,,,,,-611,5
18501379000C,WABASH,-87.913269,38.281785,,Dry Hole,Drillers Log,,,,2,,,,,,,,
18501415000C,WABASH,-87.808874,38.414904,433,Dry Hole,Electric Log,,,-529,,,,-543,1,,,-563,5.8
18501431000C,WABASH,-87.959879,38.280954,373,Producer-Oil,,,,-654,,,,,,,,,
18501440000C,WABASH,-87.8601,38.370281,410,Dry Hole,Electric Log,,,-580,,,,-594,1,,,-613,4.7
18501491000C,WABASH,-87.839825,38.377811,407,Producer-Oil,,,,-523,,,,,,,,,
18501499000C,WABASH,-87.962389,38.277616,375,Producer-Oil,,,,-648,,,,,,,,,
18501506000C,WABASH,-87.809338,38.364829,392,Producer-Oil,,,,-451,,,,,,,,,
18501507000C,WABASH,-87.837514,38.377797,410,Producer-Oil,,,,-536,,,,,,,,,
18501508000C,WABASH,-87.841731,38.370041,410,Producer-Oil,,,,-564,,,,,,,,,
18501510000C,WABASH,-87.978167,38.269757,375,Producer-Oil,,,,-695,,,,,,,,,
